wavelength,temp 10,temp 20,temp 30,temp 40,temp 50,temp 25 (500),temp 25 (1000),reference temp 25
1.551630000E-06,7.087506106,7.025488393,9.069051853,9.943036092,9.806719082,8.067407747,7.925589783,8.068643646
1.551630000E-06,7.088279654,7.02468933,9.065735079,9.939377312,9.808373715,8.066570092,7.923468446,8.067807393
1.551630000E-06,7.095754476,7.022573933,9.062618277,9.940596751,9.812447201,8.06710501,7.917600423,8.068343285
1.551630000E-06,7.104733003,7.022821951,9.051246429,9.949335416,9.815261995,8.065316932,7.91783546,8.066557879
1.551630000E-06,7.105172011,7.019828427,9.049133422,9.950015194,9.815829755,8.061764725,7.909729286,8.063009189
1.551630000E-06,7.11571621,7.017565814,9.047066737,9.948675188,9.82116441,8.05985247,7.903510991,8.061100515
1.551630000E-06,7.114862876,7.017317496,9.04934563,9.950431654,9.826615337,8.053819081,7.902446447,8.055074538
1.551630000E-06,7.117690752,7.01567374,9.050047042,9.952146177,9.83275645,8.048735163,7.897828243,8.049997322
1.551630000E-06,7.122599739,7.015158291,9.044514714,9.951296943,9.837931144,8.044299958,7.895707239,8.045567857
1.551630000E-06,7.127294528,7.014269412,9.036740446,9.958058653,9.83844002,8.041129261,7.893060225,8.042400252
1.551630000E-06,7.127081007,7.013468612,9.034018919,9.965345399,9.839302833,8.030791109,7.890021974,8.032071912
1.551630000E-06,7.144411202,7.011184028,9.03417287,9.981857839,9.84215326,8.027648205,7.882947397,8.028932738
1.551630000E-06,7.154954314,7.009533554,9.033420597,9.984063494,9.843806328,8.027459973,7.877869543,8.028745148
1.551630000E-06,7.159584407,7.009143702,9.025092477,9.983532483,9.848555422,8.020554198,7.876168027,8.021847023
1.551630000E-06,7.1747846,7.00926224,9.025767855,9.981255719,9.852749239,8.014320895,7.87509793,8.015620561
1.551630000E-06,7.180307149,7.0092604,9.012086415,9.979038308,9.85658436,8.013323481,7.873764054,8.014625065
1.551630000E-06,7.184788538,7.007670653,9.01205631,9.980832967,9.859423929,8.011673847,7.8689079,8.012977659
1.551630000E-06,7.188060711,7.005302928,9.004748,9.986634477,9.866053841,8.00577725,7.861754743,8.007088068
1.551630000E-06,7.189641851,7.005072686,9.002741625,9.995469357,9.868238936,8.003413886,7.860463132,8.004727375
1.551630000E-06,7.191056421,7.004839889,8.990894096,9.995601767,9.869136349,7.998295016,7.859033435,7.99961334
1.551630000E-06,7.191702934,7.00492812,8.980550972,9.998129641,9.872712033,7.998234772,7.858364842,7.999553969
1.551630000E-06,7.19844263,7.005794592,8.979497928,10.00060737,9.879422687,7.986579429,7.858986517,7.987910593
1.551630000E-06,7.211614187,7.003134909,8.970707698,10.00826794,9.883883883,7.984045622,7.850092256,7.985380024
1.551630000E-06,7.213565344,7.003846098,8.969630815,10.01085885,9.884911776,7.982839159,7.848911488,7.984174856
1.551630000E-06,7.231352521,7.003337642,8.967189944,10.01120978,9.89144763,7.980742597,7.846424387,7.982081494
1.551630000E-06,7.232324847,7.001259685,8.967102508,10.01406913,9.892236691,7.979894629,7.836628427,7.981234435
1.551630000E-06,7.241587193,7.001735607,8.96726166,10.01373604,9.893249904,7.975204358,7.836031837,7.976548504
1.551630000E-06,7.245796581,7.001935462,8.967293978,10.01773939,9.895871748,7.97248401,7.834878779,7.973831041
1.551630000E-06,7.257346892,7.002206762,8.968361953,10.04094157,9.903873656,7.960702905,7.834306619,7.962061736
1.551630000E-06,7.259409008,7.001660735,8.965344629,10.04160179,9.906046435,7.958936484,7.831482195,7.960297244
1.551630000E-06,7.277325581,7.002067684,8.959612662,10.03790473,9.907517996,7.957150268,7.829877268,7.958512837
1.551630000E-06,7.279825881,7.001754694,8.960392772,10.0411495,9.909275626,7.953407656,7.827597943,7.954773768
1.551630000E-06,7.284743423,7.000884592,8.955136231,10.05681428,9.91181217,7.948551986,7.822747863,7.949922709
1.551630000E-06,7.291584814,6.999483679,8.955380657,10.06004055,9.912274061,7.947839131,7.817122804,7.949210539
1.551630000E-06,7.294232342,6.998659323,8.953528244,10.06535162,9.913703751,7.941200871,7.813034989,7.9425782
1.551630000E-06,7.294965973,6.998942989,8.943625222,10.06300011,9.918152562,7.936335616,7.812533447,7.937717752
1.551630000E-06,7.293724017,6.99879202,8.938199209,10.06971862,9.918996696,7.931508015,7.810487321,7.932894388
1.551630000E-06,7.293984341,6.998602278,8.942086204,10.07208385,9.921361458,7.929853601,7.809505863,7.931241697
1.551630000E-06,7.295647311,6.997622137,8.937682553,10.07437105,9.92427657,7.924443143,7.802514803,7.925836195
1.551630000E-06,7.309632277,6.997363322,8.936695939,10.0746252,9.928351167,7.922220942,7.801000475,7.923616373
1.551630000E-06,7.312303821,6.99716337,8.93571653,10.07365467,9.934254728,7.916489473,7.799093517,7.917890423
1.551630000E-06,7.315012314,6.995633312,8.936519469,10.0746614,9.93757795,7.914599027,7.791880321,7.916001941
1.551630000E-06,7.319183572,6.995365979,8.923728694,10.07701921,9.939839544,7.913567367,7.789558114,7.91497139
1.551630000E-06,7.322536621,6.995529112,8.915798729,10.08160068,9.948720638,7.91190998,7.788836235,7.913316322
1.551630000E-06,7.323570206,6.993711104,8.912746216,10.07862009,9.957492383,7.910785625,7.780965103,7.912193791
1.551630000E-06,7.324071463,6.993578809,8.906463322,10.07416413,9.959054977,7.906790449,7.780277837,7.908202045
1.551630000E-06,7.325737871,6.992852085,8.892291921,10.07906604,9.962175191,7.900752521,7.775079229,7.90216934
1.551630000E-06,7.326641881,6.99268667,8.893928835,10.07289451,9.968718346,7.897589926,7.773562101,7.899009906
1.551630000E-06,7.33095653,6.992673416,8.889098318,10.07855275,9.973500119,7.891480178,7.772473916,7.892905514
1.551630000E-06,7.333101033,6.992526963,8.885962395,10.0821326,9.97696694,7.884012764,7.770457473,7.885444402
1.551630000E-06,7.334575669,6.993264114,8.887831581,10.08222152,9.979111181,7.881769053,7.769729245,7.88320266
1.551630000E-06,7.334479438,6.9926517,8.888044759,10.08170392,9.981689839,7.88048161,7.764249061,7.881916437
1.551630000E-06,7.339825026,6.991312251,8.885901304,10.08617225,9.983488968,7.873412714,7.756447293,7.874853276
1.551630000E-06,7.341557238,6.990650451,8.887176605,10.08253252,9.984763276,7.869802871,7.751402706,7.871246369
1.551630000E-06,7.352128166,6.991960625,8.882386288,10.0894464,9.988290626,7.86797835,7.747296116,7.86942351
1.551630000E-06,7.355639313,6.993608317,8.878004915,10.08905373,9.991368568,7.866578054,7.744927845,7.868024498
1.551630000E-06,7.358451983,6.993632862,8.879493732,10.09055787,9.996977237,7.866648819,7.743973124,7.86809554
1.551630000E-06,7.357053629,6.994047372,8.878486889,10.08885021,9.999637609,7.860761655,7.741761094,7.86221306
1.551630000E-06,7.360380134,6.995013732,8.874919824,10.08976094,10.00849446,7.859710064,7.740182458,7.861162746
1.551630000E-06,7.361709025,6.993187376,8.874334536,10.08800492,10.01435411,7.856979327,7.729389824,7.858434383
1.551630000E-06,7.366161457,6.991516668,8.872102637,10.0901013,10.01818177,7.851390079,7.719160973,7.852849544
1.551630000E-06,7.374565853,6.992831489,8.8654256,10.09928502,10.02096269,7.846158684,7.71850966,7.847622207
1.551630000E-06,7.377392743,6.994035279,8.846748551,10.10098484,10.02324039,7.841730202,7.715261434,7.843197132
1.551630000E-06,7.375305396,6.99394405,8.837282828,10.10675752,10.02462478,7.840797116,7.714010796,7.842264793
1.551630000E-06,7.382514595,6.993294052,8.835163975,10.10447479,10.02651133,7.838692251,7.709328307,7.840161551
1.551630000E-06,7.383790163,6.993772618,8.83310514,10.10249288,10.02768854,7.836604757,7.706420461,7.838075626
1.551630000E-06,7.385949749,6.995486705,8.832721715,10.10928059,10.03153048,7.830949067,7.703623657,7.832424175
1.551630000E-06,7.395773062,6.995393757,8.828779171,10.10925166,10.03926767,7.830157721,7.699830258,7.831633637
1.551630000E-06,7.399597755,6.996161976,8.827036568,10.11153687,10.04318613,7.824284698,7.696817857,7.825764936
1.551630000E-06,7.409692561,6.995711832,8.821815,10.11995176,10.04666215,7.82074874,7.693369663,7.822231588
1.551630000E-06,7.416154419,6.99505311,8.820413158,10.12838362,10.04804031,7.818374913,7.686412796,7.819859473
1.551630000E-06,7.428649243,6.995264202,8.81735214,10.13052587,10.05399302,7.812967488,7.685647461,7.814455977
1.551630000E-06,7.427731601,6.995533017,8.814767684,10.12386828,10.05529798,7.807439704,7.682152534,7.808932072
1.551630000E-06,7.429644032,6.996101673,8.813079708,10.12482992,10.05972101,7.804675513,7.680068674,7.806169878
1.551630000E-06,7.436078027,6.997170029,8.804740524,10.13986793,10.06029399,7.803817036,7.677486978,7.805311999
1.551630000E-06,7.437669904,6.998106743,8.802518354,10.14624055,10.06480671,7.803002454,7.675802338,7.804498043
1.551630000E-06,7.447479599,6.997805056,8.799059496,10.15214397,10.06867288,7.793433393,7.672711311,7.794935497
1.551630000E-06,7.447771449,6.998724476,8.7915355,10.15351231,10.07139676,7.792017688,7.66950883,7.793520776
1.551630000E-06,7.449628153,6.998893835,8.785915059,10.1538442,10.07442135,7.790808936,7.665631584,7.792312862
1.551630000E-06,7.456201075,7.002515726,8.780709408,10.15649299,10.07578991,7.786531047,7.665223177,7.788037804
1.551630000E-06,7.464438992,7.004229815,8.77980057,10.1651376,10.0801101,7.785153612,7.663592767,7.786661307
1.551630000E-06,7.46877968,7.005175662,8.779305484,10.17273487,10.08160148,7.782604017,7.661682511,7.784113373
1.551630000E-06,7.477416286,7.00546526,8.769385368,10.18180028,10.09465058,7.777881155,7.65737447,7.77939363
1.551630000E-06,7.480922906,7.006303208,8.765042457,10.18577656,10.10193727,7.773532196,7.655876455,7.775047478
1.551630000E-06,7.492006395,7.005882924,8.762042064,10.18496903,10.10648509,7.767513007,7.650802365,7.769032105
1.551630000E-06,7.501908404,7.007052208,8.760753734,10.18471721,10.11157024,7.765517416,7.649872351,7.767037782
1.551630000E-06,7.503771459,7.006981287,8.754791678,10.1775462,10.116786,7.763279,7.646334498,7.764800767
1.551630000E-06,7.51322784,7.00809253,8.754491332,10.17313324,10.11740932,7.762360152,7.644679048,7.763882484
1.551630000E-06,7.51713272,7.011080133,8.75325048,10.17112299,10.11956233,7.75297033,7.644013108,7.75449836
1.551630000E-06,7.519688286,7.011814282,8.751805593,10.17992368,10.12056001,7.748443876,7.639767998,7.749974627
1.551630000E-06,7.519987466,7.011995015,8.747585669,10.17792525,10.12830473,7.745811693,7.636131294,7.747344019
1.551630000E-06,7.529073845,7.013496256,8.743677074,10.17815617,10.12962333,7.738775078,7.632447987,7.740311549
1.551630000E-06,7.539972703,7.018860694,8.740966265,10.16516792,10.1329315,7.736557722,7.632377617,7.738095487
1.551630000E-06,7.549192429,7.020671384,8.738144942,10.16546581,10.13654857,7.734015499,7.629465344,7.735554732
1.551630000E-06,7.556202237,7.020882243,8.737196198,10.1737815,10.14017099,7.731168074,7.628157322,7.732708932
1.551630000E-06,7.560063525,7.02390908,8.73432957,10.17481576,10.14703938,7.730515741,7.623542394,7.732056966
1.551630000E-06,7.574932742,7.024684517,8.732656603,10.18004482,10.14846958,7.730054946,7.620607168,7.731596429
1.551630000E-06,7.577984908,7.025432738,8.728477891,10.18153985,10.1500828,7.728008093,7.619092041,7.729550703
1.551630000E-06,7.588340088,7.026543479,8.725812191,10.18969598,10.15669071,7.724726044,7.616523505,7.726270441
1.551630000E-06,7.591599567,7.027628273,8.723623821,10.1955246,10.16126912,7.719799954,7.609692262,7.721347003
1.551630000E-06,7.596901673,7.032508605,8.724045403,10.19888934,10.17139845,7.71461414,7.604926645,7.716163952
1.551630000E-06,7.610357451,7.033390687,8.722685977,10.20298094,10.17741583,7.713708925,7.601629797,7.715259218
1.551630000E-06,7.610649149,7.033541919,8.722390116,10.22127599,10.18785268,7.711550909,7.598106216,7.713102333
1.551630000E-06,7.619346898,7.036339649,8.717106624,10.22620681,10.18916176,7.709918952,7.596400303,7.711471215
1.551630000E-06,7.620576971,7.036924635,8.712019455,10.22376366,10.19067256,7.707777705,7.594011928,7.709331053
1.551630000E-06,7.617469687,7.040488831,8.710346049,10.22489929,10.19548764,7.706282413,7.592475207,7.70783652
1.551630000E-06,7.633360503,7.041330206,8.709610178,10.22151806,10.20070221,7.703263692,7.591121129,7.7048193
1.551630000E-06,7.63063033,7.041804292,8.708620155,10.21911471,10.20528976,7.699572038,7.590283332,7.701129457
1.551630000E-06,7.63071118,7.042103273,8.70784821,10.21906617,10.20707602,7.697669385,7.587928302,7.699227724
1.551630000E-06,7.636275154,7.043268792,8.704503384,10.22005635,10.21347685,7.694075671,7.581817875,7.695635742
1.551630000E-06,7.643559118,7.04494583,8.694667836,10.21876646,10.21394432,7.689481185,7.580501234,7.6910434
1.551630000E-06,7.647581351,7.045862942,8.68489937,10.21577218,10.21953562,7.687841261,7.578164899,7.689404268
1.551630000E-06,7.644621181,7.04839965,8.682506342,10.21579375,10.22607069,7.686285845,7.577251211,7.68784961
1.551630000E-06,7.651300821,7.051281758,8.68035415,10.21809778,10.22866501,7.681882308,7.575435222,7.683448059
1.551630000E-06,7.65257368,7.051529241,8.677387098,10.21825192,10.22846107,7.679816796,7.574855508,7.681383452
1.551630000E-06,7.65361614,7.051994165,8.674422447,10.21949692,10.22859646,7.678889969,7.572194441,7.680457027
1.551630000E-06,7.65117709,7.053358237,8.673459762,10.21241836,10.22950447,7.67349739,7.571217377,7.675066753
1.551620000E-06,7.659491391,7.056554167,8.668936277,10.21270913,10.23051207,7.672812935,7.571003397,7.674382599
1.551620000E-06,7.658283328,7.05718269,8.661263214,10.20181027,10.23481228,7.668845695,7.569476309,7.670417059
1.551620000E-06,7.66904699,7.057655315,8.658695197,10.20242845,10.23980593,7.668365031,7.568759999,7.669936673
1.551620000E-06,7.670270877,7.062839359,8.648214805,10.20328249,10.24644581,7.667540692,7.567252592,7.669112782
1.551620000E-06,7.673338827,7.064641135,8.642408194,10.21461132,10.24884141,7.663842156,7.564923006,7.665415741
1.551620000E-06,7.671182291,7.065884969,8.641373116,10.21583091,10.25401138,7.663331241,7.560937413,7.664905131
1.551620000E-06,7.666384258,7.068654787,8.635181414,10.21832985,10.25511855,7.660098249,7.559071546,7.661673385
1.551620000E-06,7.669393602,7.070915483,8.627116092,10.21267928,10.26292982,7.658738171,7.556922736,7.660314003
1.551620000E-06,7.667249806,7.07225194,8.625164053,10.2170351,10.27148795,7.657134753,7.555968314,7.658711394
1.551620000E-06,7.673722976,7.073604452,8.613327523,10.21855597,10.27312269,7.653069804,7.554679237,7.654647943
1.551620000E-06,7.669457686,7.075117498,8.612959162,10.21194839,10.27823176,7.652285574,7.553496309,7.653864141
1.551620000E-06,7.670327013,7.076957424,8.611515506,10.21033843,10.28011835,7.651379124,7.550923399,7.652958063
1.551620000E-06,7.674198656,7.078469338,8.60649821,10.21464769,10.29797015,7.650530261,7.547443935,7.652110086
1.551620000E-06,7.68712135,7.07999787,8.599603534,10.21482727,10.299858,7.649674486,7.545962076,7.651254661
1.551620000E-06,7.686618444,7.082198422,8.598943997,10.21377131,10.31837897,7.646586646,7.545262684,7.648168522
1.551620000E-06,7.69415192,7.087391559,8.592425107,10.21562083,10.31855145,7.644308502,7.540343969,7.645891108
1.551620000E-06,7.699255836,7.08755885,8.573657854,10.22062338,10.31890813,7.642985642,7.536693082,7.644568674
1.551620000E-06,7.703016568,7.089866574,8.569848652,10.23032548,10.3195229,7.639440673,7.53564853,7.64102481
1.551620000E-06,7.705527686,7.094058688,8.565449548,10.21410989,10.32292739,7.638010431,7.534073946,7.639595152
1.551620000E-06,7.708388809,7.098765093,8.561713316,10.21229206,10.33123894,7.636040792,7.530072404,7.637626492
1.551620000E-06,7.708789003,7.100526998,8.559148166,10.22385338,10.33294824,7.633902916,7.525657914,7.635489312
1.551620000E-06,7.709016596,7.102942264,8.553534119,10.22653396,10.33573574,7.63314945,7.522837918,7.634736206
1.551620000E-06,7.718316401,7.104931378,8.553040341,10.22661821,10.33607179,7.631664926,7.521705233,7.633252103
1.551620000E-06,7.722755738,7.110086667,8.549435389,10.22452173,10.34318968,7.628009388,7.520460765,7.629597953
1.551620000E-06,7.722437854,7.110217213,8.548622792,10.22760398,10.34413203,7.62645253,7.518572628,7.628041557
1.551620000E-06,7.725231866,7.111205302,8.545584009,10.23112795,10.34522017,7.625987931,7.516027387,7.627577144
1.551620000E-06,7.72633889,7.111752797,8.543027188,10.23840248,10.34814583,7.625148502,7.515180963,7.626738116
1.551620000E-06,7.724976528,7.112131717,8.541577069,10.23804992,10.35265278,7.62483915,7.513469429,7.626429149
1.551620000E-06,7.726842437,7.118639016,8.537019178,10.23491631,10.35535332,7.622573738,7.510946477,7.624164462
1.551620000E-06,7.727416867,7.123552042,8.534939076,10.23298249,10.36100694,7.621563896,7.50898888,7.623155273
1.551620000E-06,7.723779146,7.125186769,8.532930775,10.22637095,10.36139558,7.620145878,7.508438197,7.621737601
1.551620000E-06,7.730957065,7.128446195,8.532465924,10.22378551,10.36310759,7.619005476,7.508328593,7.620597584
1.551620000E-06,7.732104806,7.135239666,8.531773108,10.22985756,10.36748519,7.617368374,7.507494772,7.618961192
1.551620000E-06,7.736094871,7.135966802,8.525319966,10.23223206,10.36988661,7.615444914,7.505213723,7.617038335
1.551620000E-06,7.735733223,7.137556252,8.511031199,10.23234481,10.37073816,7.613977708,7.503959078,7.615571499
1.551620000E-06,7.736918808,7.141058153,8.508489716,10.23662904,10.37710393,7.613257049,7.503833746,7.614851566
1.551620000E-06,7.736077136,7.142824577,8.500538064,10.23459441,10.37870463,7.613060473,7.501560105,7.61465518
1.551620000E-06,7.733313472,7.143995428,8.498711256,10.23531782,10.38184831,7.611781733,7.500186469,7.613376986
1.551620000E-06,7.735407716,7.144752827,8.494365098,10.24173336,10.383363,7.609438785,7.499954347,7.611034614
1.551620000E-06,7.737846546,7.147089633,8.489913528,10.25309465,10.38718085,7.60822477,7.496864069,7.609821212
1.551620000E-06,7.742973629,7.151106399,8.48770321,10.25603271,10.39032574,7.608030062,7.496502612,7.609626876
1.551620000E-06,7.739924117,7.155868055,8.482988023,10.26359117,10.39024835,7.607263091,7.496235984,7.608860024
1.551620000E-06,7.738742913,7.158706018,8.48090249,10.26061168,10.40775404,7.607471207,7.492700691,7.609070115
1.551620000E-06,7.737267422,7.159626135,8.4730536,10.25999535,10.41056027,7.603999944,7.491508164,7.605599732
1.551620000E-06,7.736490882,7.161434808,8.468367098,10.26633929,10.4169881,7.603529079,7.490178267,7.605129725
1.551620000E-06,7.732424641,7.168653364,8.463883011,10.26829662,10.42274813,7.602520553,7.489317109,7.604122074
1.551620000E-06,7.731683342,7.173167736,8.453997694,10.26774834,10.42780314,7.602624427,7.488137264,7.604226587
1.551620000E-06,7.730060923,7.174748322,8.44974067,10.26903154,10.43384354,7.602402426,7.487655303,7.604005422
1.551620000E-06,7.730267094,7.18019802,8.446936124,10.26885455,10.43312386,7.599962673,7.487816122,7.601565911
1.551620000E-06,7.729025057,7.181459941,8.442609883,10.26394884,10.43936301,7.59787785,7.487775246,7.599482252
1.551620000E-06,7.731834397,7.182347361,8.439395994,10.26323365,10.45856452,7.597577395,7.486954438,7.599184619
1.551620000E-06,7.731327882,7.194644229,8.433883494,10.26086168,10.46572229,7.596073616,7.488178603,7.597682106
1.551620000E-06,7.733559536,7.196346948,8.427189954,10.26055844,10.48976254,7.596843745,7.487700454,7.598455827
1.551620000E-06,7.73363233,7.200648527,8.424783687,10.25663634,10.4917266,7.595449351,7.487198126,7.597061923
1.551620000E-06,7.739644185,7.201375241,8.420638254,10.25355737,10.49117036,7.59439648,7.486708886,7.596009096
1.551620000E-06,7.744145603,7.205194905,8.418594877,10.25335646,10.49279894,7.58976093,7.485330398,7.591374397
1.551620000E-06,7.753150957,7.208140972,8.410268681,10.25189936,10.4956724,7.588523383,7.485047473,7.590137495
1.551620000E-06,7.761131892,7.210282144,8.408918606,10.25024295,10.49848945,7.586267953,7.483829147,7.587882837
1.551620000E-06,7.765074156,7.216054233,8.403655198,10.24348802,10.5085382,7.586700992,7.484522829,7.588317627
1.551620000E-06,7.762903061,7.217031351,8.392805415,10.24367618,10.51652728,7.586630353,7.482876678,7.588248471
1.551620000E-06,7.773111803,7.217374612,8.389851432,10.23608232,10.52436548,7.586535434,7.481804449,7.588155046
1.551620000E-06,7.776990619,7.224453739,8.388650544,10.23348164,10.53203949,7.586773214,7.48165472,7.588394286
1.551620000E-06,7.777872796,7.230534816,8.384981137,10.23423813,10.54167614,7.585430608,7.480802989,7.58705377
1.551620000E-06,7.776992313,7.2359366,8.379881962,10.23392548,10.54756656,7.584203612,7.480754206,7.585828135
1.551620000E-06,7.778480742,7.23743361,8.377768077,10.23152753,10.55012489,7.583480461,7.478458509,7.585105615
1.551620000E-06,7.783863533,7.242523604,8.376641101,10.25131547,10.55292419,7.583228193,7.473990117,7.584853981
1.551620000E-06,7.786053057,7.249151389,8.366997273,10.24514682,10.55772533,7.583477256,7.473980911,7.585104065
1.551620000E-06,7.795830315,7.253960308,8.364123002,10.24597849,10.56065283,7.583382878,7.472392419,7.585010359
1.551620000E-06,7.798611314,7.254596607,8.358899459,10.24734741,10.56632394,7.583222367,7.471664947,7.58485118
1.551620000E-06,7.800596383,7.255502436,8.355921964,10.2494966,10.56760881,7.583132464,7.471632157,7.584761595
1.551620000E-06,7.798647049,7.260527774,8.351711942,10.23808318,10.56778911,7.58163211,7.471449551,7.583261519
1.551620000E-06,7.795973107,7.262071007,8.349093441,10.24102298,10.57865148,7.582100666,7.470783545,7.583732693
1.551620000E-06,7.805318972,7.265396993,8.343096477,10.23677665,10.58198043,7.581843177,7.471175122,7.583476095
1.551620000E-06,7.818109849,7.270794711,8.336148537,10.23406968,10.5951283,7.582303426,7.471371483,7.583939691
1.551620000E-06,7.823810243,7.271816072,8.334283999,10.24305234,10.59626451,7.581165529,7.468491199,7.582802313
1.551620000E-06,7.823727935,7.279890405,8.333533805,10.23873083,10.60549356,7.580504562,7.469284943,7.582144009
1.551620000E-06,7.830970012,7.282545205,8.332253162,10.23649304,10.62248335,7.582360043,7.468473096,7.584003888
1.551620000E-06,7.833929372,7.285974609,8.330820815,10.23826188,10.62687255,7.582165332,7.46831289,7.583810491
1.551620000E-06,7.847152215,7.287653131,8.319842309,10.23782117,10.62737933,7.58198651,7.467195886,7.583631862
1.551620000E-06,7.847423109,7.289989026,8.317598429,10.23745762,10.64090585,7.583594094,7.466123844,7.58524316
1.551620000E-06,7.851601641,7.292621354,8.315057753,10.2306244,10.63795381,7.580418443,7.465739154,7.582067438
1.551620000E-06,7.85327939,7.298198108,8.310585839,10.23559507,10.64733223,7.580593914,7.466656254,7.582245868
1.551620000E-06,7.854113837,7.299832557,8.306638814,10.22879683,10.64663427,7.579732432,7.465215309,7.581384419
1.551620000E-06,7.857863173,7.300785991,8.30189918,10.22997713,10.65962988,7.581118839,7.464901644,7.582774775
1.551620000E-06,7.857659518,7.303193369,8.298459471,10.22405839,10.66237267,7.58071101,7.465213911,7.582368044
1.551620000E-06,7.863318027,7.305808556,8.292650148,10.21241905,10.66267126,7.580422124,7.465235511,7.582079373
1.551620000E-06,7.861497245,7.309039792,8.290863972,10.21072275,10.67263637,7.581206814,7.4654622,7.582867418
1.551620000E-06,7.868580026,7.312540512,8.286452114,10.22075116,10.67783909,7.580619352,7.465670301,7.582282185
1.551620000E-06,7.869284425,7.312886687,8.282485682,10.21661509,10.67852943,7.580388138,7.46482802,7.582051349
1.551620000E-06,7.873450333,7.320048441,8.278829726,10.21921915,10.68109952,7.579801109,7.466092286,7.581465649
1.551620000E-06,7.875931241,7.32212924,8.272482021,10.21833936,10.68357994,7.579490728,7.465485745,7.581156467
1.551620000E-06,7.868984153,7.324056843,8.269535444,10.22100981,10.6874055,7.579690814,7.464677192,7.581358077
1.551620000E-06,7.868665133,7.325243879,8.266502313,10.2218549,10.69076824,7.579471619,7.464359795,7.581140511
1.551620000E-06,7.872273278,7.328856421,8.260692815,10.22727799,10.69549584,7.579936854,7.464016662,7.581607597
1.551620000E-06,7.880144099,7.329324415,8.259942935,10.22235549,10.69490218,7.579222507,7.464009801,7.580893497
1.551620000E-06,7.879103094,7.336870793,8.25834638,10.22682769,10.69943944,7.579466063,7.463042625,7.581139094
1.551620000E-06,7.883769881,7.343846194,8.255023499,10.22646362,10.701114,7.579515937,7.464620416,7.581189781
1.551620000E-06,7.885206317,7.344008643,8.249982506,10.22473878,10.70501297,7.579956614,7.463163617,7.581632115
1.551620000E-06,7.886182116,7.347070771,8.247978732,10.22682734,10.70488413,7.579295149,7.463353922,7.580971266
1.551620000E-06,7.891308518,7.355334745,8.245059464,10.22431034,10.70747598,7.579425578,7.464199158,7.58110305
1.551620000E-06,7.898026908,7.357939111,8.238237361,10.22439855,10.71685796,7.580500623,7.464342563,7.582182459
1.551620000E-06,7.896149687,7.359819343,8.235525581,10.21546292,10.71986735,7.580911065,7.46416864,7.582594262
1.551620000E-06,7.897063945,7.36633505,8.235185776,10.21179668,10.7306212,7.582281684,7.464345872,7.583970053
1.551620000E-06,7.893897232,7.376180031,8.233168285,10.2070828,10.73755188,7.583336622,7.466291814,7.585028168
1.551620000E-06,7.897009729,7.376851997,8.226057288,10.20569482,10.74817864,7.584978094,7.466005243,7.586674641
1.551620000E-06,7.916862478,7.380909234,8.225896963,10.19775581,10.7595375,7.587045072,7.466216232,7.588746525
1.551620000E-06,7.917136629,7.381982386,8.225514836,10.17852824,10.76514275,7.587990884,7.465920656,7.589695006
1.551620000E-06,7.912573827,7.385917802,8.223648564,10.17727848,10.76593045,7.587993051,7.466374163,7.589697904
1.551620000E-06,7.911359643,7.387760189,8.215979236,10.175692,10.76286987,7.586812671,7.466734753,7.588517926
1.551620000E-06,7.911131827,7.389634127,8.212079483,10.18143703,10.76604262,7.587326933,7.466708721,7.589033971
1.551620000E-06,7.915623071,7.394061906,8.208266781,10.17713672,10.76306152,7.586420465,7.467612797,7.588127409
1.551620000E-06,7.913728895,7.399042511,8.205704962,10.18167248,10.76599289,7.586824032,7.468297488,7.588533183
1.551620000E-06,7.916430783,7.401271278,8.201889038,10.18408532,10.77275954,7.588095794,7.468663398,7.589808657
1.551620000E-06,7.907667561,7.408589739,8.199068611,10.18253612,10.77603274,7.588656488,7.470626002,7.590371671
1.551620000E-06,7.909315459,7.410004318,8.195671815,10.18085917,10.77802752,7.58902682,7.470574338,7.590743349
1.551620000E-06,7.904340326,7.413289083,8.194166673,10.17756835,10.78009404,7.589417856,7.471282074,7.591135912
1.551620000E-06,7.89294282,7.418372338,8.191489198,10.17103892,10.78361897,7.590122818,7.472150578,7.591843425
1.551620000E-06,7.889317602,7.4220126,8.189391153,10.16120116,10.79407799,7.592362489,7.472998557,7.594088611
1.551620000E-06,7.88956192,7.423513885,8.187665791,10.16718574,10.80559464,7.594868605,7.473080592,7.596601286
1.551620000E-06,7.892139192,7.423063132,8.183855892,10.16643053,10.80947852,7.595742214,7.472265877,7.597477674
1.551620000E-06,7.894562508,7.428994466,8.179004476,10.16229208,10.81302528,7.596544054,7.473865737,7.598281605
1.551620000E-06,7.8934524,7.433176054,8.176057055,10.16040695,10.81270906,7.596563447,7.47507922,7.59830221
1.551620000E-06,7.889597222,7.435544175,8.170662058,10.15772582,10.831008,7.600795409,7.475702012,7.602544574
1.551620000E-06,7.888929129,7.437745769,8.167833648,10.15476756,10.84380708,7.603798449,7.475899458,7.605554936
1.551620000E-06,7.883782269,7.441887037,8.16427122,10.15975685,10.84559643,7.604260796,7.476821741,7.606018618
1.551620000E-06,7.868164958,7.449605161,8.163537906,10.15480003,10.85117838,7.60566557,7.47894481,7.607427085
1.551620000E-06,7.871329567,7.451928614,8.162248721,10.15722977,10.87993179,7.612652434,7.479543005,7.614430662
